Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Business_Key,Import_Batch_ID,Import_TS,Change_Type,Snapshot_Signature,Notes,Reviewed_Flag
excel_import,SUMMIT,SUMMIT-1950,Done,,2025-11-16T00:00:00,TTR: T285 DRCM optimize servo sector step iteration,TTR,excel_import|summit|summit-1950,20251116-140537,2025-11-16T14:05:37,NEW,done||ttr: t285 drcm optimize servo sector step iteration|ttr,,
excel_import,SUMMIT,SUMMIT-1981,Done,,2025-11-16T00:00:00,TTR: CERT portion Powercycle,TTR,excel_import|summit|summit-1981,20251116-140537,2025-11-16T14:05:37,NEW,done||ttr: cert portion powercycle|ttr,,
excel_import,SUMMIT,SUMMIT-2030,Done,,2025-11-16T00:00:00,"TTR: T282 reduce ""idle time""",TTR,excel_import|summit|summit-2030,20251116-140537,2025-11-16T14:05:37,NEW,"done||ttr: t282 reduce ""idle time""|ttr",,
excel_import,SUMMIT,SUMMIT-2068,Done,,2025-11-16T00:00:00,Reduction of Test Loops of PWT: SEEK_TEST_PWT State,TTR,excel_import|summit|summit-2068,20251116-140537,2025-11-16T14:05:37,NEW,done||reduction of test loops of pwt: seek_test_pwt state|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,4.7.4A) PCO 3.6.8B - 12 hrs (Temporary),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.4a) pco 3.6.8b - 12 hrs (temporary)|ttr,,
excel_import,SUMMIT,SUMMIT-2070,Done,,2025-11-16T00:00:00,Temporary Disable New Servo Reader Selection TTR-T163,TTR,excel_import|summit|summit-2070,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary disable new servo reader selection ttr-t163|ttr,,
excel_import,SUMMIT,,Done,,2025-11-16T00:00:00,Special 24 hrs. - State Removal,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,done||special 24 hrs. - state removal|ttr,,
excel_import,SUMMIT,SUMMIT-1701,Done,,2025-11-16T00:00:00,Temporary State Removal (CRT2),TTR,excel_import|summit|summit-1701,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (crt2)|ttr,,
excel_import,SUMMIT,SUMMIT-1701,Done,,2025-11-16T00:00:00,Temporary State Removal (PWT),TTR,excel_import|summit|summit-1701,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (pwt)|ttr,,
excel_import,SUMMIT,,Done,,2025-11-16T00:00:00,Temporaly State Removal for WW52,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,done||temporaly state removal for ww52|ttr,,
excel_import,SUMMIT,SUMMIT-2064,Done,,2025-11-16T00:00:00,Temporary State Removal (CAL2),TTR,excel_import|summit|summit-2064,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (cal2)|ttr,,
excel_import,SUMMIT,SUMMIT-2064,Done,,2025-11-16T00:00:00,Temporary State Removal (FNC2),TTR,excel_import|summit|summit-2064,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (fnc2)|ttr,,
excel_import,SUMMIT,SUMMIT-2064,Done,,2025-11-16T00:00:00,Temporary State Removal (SPSC2),TTR,excel_import|summit|summit-2064,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (spsc2)|ttr,,
excel_import,SUMMIT,SUMMIT-2064,Done,,2025-11-16T00:00:00,Temporary State Removal (CRT2),TTR,excel_import|summit|summit-2064,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (crt2)|ttr,,
excel_import,SUMMIT,SUMMIT-2064,Done,,2025-11-16T00:00:00,Temporary State Removal (PWT),TTR,excel_import|summit|summit-2064,20251116-140537,2025-11-16T14:05:37,NEW,done||temporary state removal (pwt)|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,PCO 3.6.9 - Released 15May2025,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||pco 3.6.9 - released 15may2025|ttr,,
excel_import,SUMMIT,SUMMIT-2077,,,2025-11-16T00:00:00,Remove SF3 Weld before CERT.,TTR,excel_import|summit|summit-2077,20251116-140537,2025-11-16T14:05:37,NEW,||remove sf3 weld before cert.|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,SAVE_STATE,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||save_state|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,SAVE_STATE,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||save_state|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,SAVE_STATE,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||save_state|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,SAVE_STATE,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||save_state|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,T299_DS_ATI,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||t299_ds_ati|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,PES_SCRN_PREZAP,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||pes_scrn_prezap|ttr,,
excel_import,SUMMIT,SUMMIT-2078,,,2025-11-16T00:00:00,Remove T240 Zn1 in write screen state (temp) 300dppm,TTR,excel_import|summit|summit-2078,20251116-140537,2025-11-16T14:05:37,NEW,||remove t240 zn1 in write screen state (temp) 300dppm|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,      4.7) PCO3.7.x series,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7) pco3.7.x series|ttr,,
excel_import,SUMMIT,,Qualification,CT & DE,2025-11-16T00:00:00,      4.7.1) TA Scan pre2 (push out PCO3.7.1B),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,qualification|ct & de|4.7.1) ta scan pre2 (push out pco3.7.1b)|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.2) PCO 3.7.3 = 3.6.8,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.2) pco 3.7.3 = 3.6.8|ttr,,
excel_import,SUMMIT,SUMMIT-1435 / 1398 & 1042,Pending PCO integration / fix by Jira 1829,SSDC,2025-11-16T00:00:00,T451 new derived method + Adding RegID 0x0903 sweeping,TTR,excel_import|summit|summit-1435 / 1398 & 1042,20251116-140537,2025-11-16T14:05:37,NEW,pending pco integration / fix by jira 1829|ssdc|t451 new derived method + adding regid 0x0903 sweeping|ttr,,
excel_import,SUMMIT,SUMMIT-1302,Pending implement,SSDC & RW LCO,2025-11-16T00:00:00,TA scan FF TTR/ TA scan Cell#3 TTR (25 to 12.5) ,TTR,excel_import|summit|summit-1302,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|ssdc & rw lco|ta scan ff ttr/ ta scan cell#3 ttr (25 to 12.5)|ttr,,
excel_import,SUMMIT,SUMMIT-1134,"SPQ-10649
SBR: SMPEXGGZFS",SSDC/ Korat SW-FW,2025-11-16T00:00:00,ZFS (20) - run on BRC5832,TTR,excel_import|summit|summit-1134,20251116-140537,2025-11-16T14:05:37,NEW,spq-10649 sbr: smpexggzfs|ssdc/ korat sw-fw|zfs (20) - run on brc5832|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.3) PCO 3.7.3B - TBD hrs,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.3) pco 3.7.3b - tbd hrs|ttr,,
excel_import,SUMMIT,SUMMIT-2078,Cancel,Korat FW,2025-11-16T00:00:00,Remove Zn1 at WRITE_SCRN,TTR,excel_import|summit|summit-2078,20251116-140537,2025-11-16T14:05:37,NEW,cancel|korat fw|remove zn1 at write_scrn|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.4) PCO 3.7.3D1 - 9.75 hrs  (PCO 3.7.4),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.4) pco 3.7.3d1 - 9.75 hrs (pco 3.7.4)|ttr,,
excel_import,SUMMIT,SUMMIT-2162,Done,Servo/DC,2025-11-16T00:00:00,Summit T282 TTR Improvement via Single FLASH Update Post SNO Tuning (New Servo xx64),TTR,excel_import|summit|summit-2162,20251116-140537,2025-11-16T14:05:37,NEW,done|servo/dc|summit t282 ttr improvement via single flash update post sno tuning (new servo xx64)|ttr,,
excel_import,SUMMIT,SUMMIT-2155,Done,Servo/DC,2025-11-16T00:00:00,T282 - Bode Convergence,TTR,excel_import|summit|summit-2155,20251116-140537,2025-11-16T14:05:37,NEW,done|servo/dc|t282 - bode convergence|ttr,,
excel_import,SUMMIT,SUMMIT-1996,Done,Korat FW,2025-11-16T00:00:00,TTR: Optimize T461 Flow,TTR,excel_import|summit|summit-1996,20251116-140537,2025-11-16T14:05:37,NEW,done|korat fw|ttr: optimize t461 flow|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.5) PCO 3.7.3.GA - 10.8 hrs (SMR VC),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.5) pco 3.7.3.ga - 10.8 hrs (smr vc)|ttr,,
excel_import,SUMMIT,SUMMIT-2086,Done,SSDC TP,2025-11-16T00:00:00,TTR: Investigate further TTR in MSMR_SR_RDR_TST_2 by running through exceptions,TTR,excel_import|summit|summit-2086,20251116-140537,2025-11-16T14:05:37,NEW,done|ssdc tp|ttr: investigate further ttr in msmr_sr_rdr_tst_2 by running through exceptions|ttr,,
excel_import,SUMMIT,SUMMIT-2273,Done,Korat FW,2025-11-16T00:00:00,TTR: T240 TEST ZONE by Condition #Phase2,TTR,excel_import|summit|summit-2273,20251116-140537,2025-11-16T14:05:37,NEW,done|korat fw|ttr: t240 test zone by condition #phase2|ttr,,
excel_import,SUMMIT,SUMMIT-2274,Done,Korat FW,2025-11-16T00:00:00,"TTR: FINE_UJOG_INIT GobyLite (for PK1, unlock condition)",TTR,excel_import|summit|summit-2274,20251116-140537,2025-11-16T14:05:37,NEW,"done|korat fw|ttr: fine_ujog_init gobylite (for pk1, unlock condition)|ttr",,
excel_import,SUMMIT,SUMMIT-1597,"Done
PCO3.7.3C1",SSDC TP/ ARS,2025-11-16T00:00:00,(SMR) Investigate SMR uJOG Optimization for TTR and Robustness,TTR,excel_import|summit|summit-1597,20251116-140537,2025-11-16T14:05:37,NEW,done pco3.7.3c1|ssdc tp/ ars|(smr) investigate smr ujog optimization for ttr and robustness|ttr,,
excel_import,SUMMIT,SUMMIT-1881,Done,Korat FW,2025-11-16T00:00:00,(SMR) TTR: MSMR dual reader test by condition (from single reader),TTR,excel_import|summit|summit-1881,20251116-140537,2025-11-16T14:05:37,NEW,done|korat fw|(smr) ttr: msmr dual reader test by condition (from single reader)|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.4.1) PCO 3.7.3.EA - 6 hrs (CMR) (Cut-in WW16),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.4.1) pco 3.7.3.ea - 6 hrs (cmr) (cut-in ww16)|ttr,,
excel_import,SUMMIT,"FWSD-6603/
SUMMIT-1943/","Tighten FNC2 4hrs, Slow runner rerun 2%",Abhay/ Kelly's team,2025-11-16T00:00:00,TTR: CMR Skip Track Format Certify,TTR,excel_import|summit|fwsd-6603/ summit-1943/,20251116-140537,2025-11-16T14:05:37,NEW,"tighten fnc2 4hrs, slow runner rerun 2%|abhay/ kelly's team|ttr: cmr skip track format certify|ttr",,
excel_import,SUMMIT,SUMMIT-2226,"Tighten FNC2 4hrs, Slow runner rerun 2%",DC/ PE,2025-11-16T00:00:00,CMR Skip Track Format Certify NMD improvement,TTR,excel_import|summit|summit-2226,20251116-140537,2025-11-16T14:05:37,NEW,"tighten fnc2 4hrs, slow runner rerun 2%|dc/ pe|cmr skip track format certify nmd improvement|ttr",,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.6) PCO 3.7.3.GB1 - 9.1 hrs,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.6) pco 3.7.3.gb1 - 9.1 hrs|ttr,,
excel_import,SUMMIT,SUMMIT-2230,Pending implement,Servo/DC,2025-11-16T00:00:00,SCOPY YIP#6,TTR,excel_import|summit|summit-2230,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|servo/dc|scopy yip#6|ttr,,
excel_import,SUMMIT,SUMMIT-1779,Pending implement,Korat FW (pull in),2025-11-16T00:00:00,VBAR_ATI Prediction (CAL2),TTR,excel_import|summit|summit-1779,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|korat fw (pull in)|vbar_ati prediction (cal2)|ttr,,
excel_import,SUMMIT,SUMMIT-2086,Need turn off feature for SHST in PWT,SSDC TP,2025-11-16T00:00:00,TTR: Investigate further TTR in MSMR_SR_RDR_TST_2 by running through exceptions,TTR,excel_import|summit|summit-2086,20251116-140537,2025-11-16T14:05:37,NEW,need turn off feature for shst in pwt|ssdc tp|ttr: investigate further ttr in msmr_sr_rdr_tst_2 by running through exceptions|ttr,,
excel_import,SUMMIT,SUMMIT-2092,Pending implement,SSDC TP,2025-11-16T00:00:00,TTR: Investigate potential reduction in VBAR_SME1 iterations,TTR,excel_import|summit|summit-2092,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|ssdc tp|ttr: investigate potential reduction in vbar_sme1 iterations|ttr,,
excel_import,SUMMIT,SUMMIT-2273,Pending implement,Korat FW,2025-11-16T00:00:00,TTR: T240 TEST ZONE by Condition #Phase2,TTR,excel_import|summit|summit-2273,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|korat fw|ttr: t240 test zone by condition #phase2|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.6) PCO 3.7.3D3/GE - 13.6 hrs,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.6) pco 3.7.3d3/ge - 13.6 hrs|ttr,,
excel_import,SUMMIT,SUMMIT-2266,Pending implement,US DC,2025-11-16T00:00:00,TTR malloc on Goby - Seagate JIRA,TTR,excel_import|summit|summit-2266,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|us dc|ttr malloc on goby - seagate jira|ttr,,
excel_import,SUMMIT,SUMMIT-2118,Pending implement,Servo/DC,2025-11-16T00:00:00,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),TTR,excel_import|summit|summit-2118,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|servo/dc|ttr: zap seek path optimization ( proz/ocz )|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.7) Plan Phase#1A - 3.6 hrs (SU373GE_02),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.7) plan phase#1a - 3.6 hrs (su373ge_02)|ttr,,
excel_import,SUMMIT,SUMMIT-2300,Pending PCO integration,Kelly's team,2025-11-16T00:00:00,TTR: Remove 1>N28 from DNLD_CODE_TCG_SPT,TTR,excel_import|summit|summit-2300,20251116-140537,2025-11-16T14:05:37,NEW,pending pco integration|kelly's team|ttr: remove 1>n28 from dnld_code_tcg_spt|ttr,,
jira_issues,SUMMIT,SUMMIT-2345,Reopened,Kwan Ng Loke,test,"enableDiags, Powercycle",TTR,jira_issues|summit|summit-2345,20251116-140537,2025-11-16T14:05:37,NEW,"reopened|kwan ng loke|ttr: pwt optimization: dnld_code, enablediags, powercycle|ttr",,
excel_import,SUMMIT,"SUMMIT-2314
DISC-CR0014255",Pending Development,Servo/DC,2025-11-16T00:00:00,TTR: Integrated Milli/Micro Structure Bode Measurement with One-Shot SS1X Bode Measurement,TTR,excel_import|summit|summit-2314 disc-cr0014255,20251116-140537,2025-11-16T14:05:37,NEW,pending development|servo/dc|ttr: integrated milli/micro structure bode measurement with one-shot ss1x bode measurement|ttr,,
excel_import,SUMMIT,"SUMMIT-2096/
SUMMIT-2120
DISC-CR0014268","SBR: SM04X373CAL
Reli result CP. FW2618",SSDC TP,2025-11-16T00:00:00,TTR on LUL_TEST25 (Concern OD_PAD_MQM removal 1.2 hr) 2 hrs (was 2.5 hrs.),TTR,excel_import|summit|summit-2096/ summit-2120 disc-cr0014268,20251116-140537,2025-11-16T14:05:37,NEW,sbr: sm04x373cal reli result cp. fw2618|ssdc tp|ttr on lul_test25 (concern od_pad_mqm removal 1.2 hr) 2 hrs (was 2.5 hrs.)|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.8) Plan Phase#1B - 13.8 hrs (SU373GE_03),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.8) plan phase#1b - 13.8 hrs (su373ge_03)|ttr,,
excel_import,SUMMIT,TSR-6784,,SSDC TP,2025-11-16T00:00:00,TTR: VM optimize ,TTR,excel_import|summit|tsr-6784,20251116-140537,2025-11-16T14:05:37,NEW,|ssdc tp|ttr: vm optimize|ttr,,
excel_import,SUMMIT,TSR-6527,,SSDC TP,2025-11-16T00:00:00,Channel Opti TTR in VBAR_ATI,TTR,excel_import|summit|tsr-6527,20251116-140537,2025-11-16T14:05:37,NEW,|ssdc tp|channel opti ttr in vbar_ati|ttr,,
excel_import,SUMMIT,SUMMIT-2091,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,2025-11-16T00:00:00,TTR: Investigate potential T299 DistlBndSz optimization in T299_EXPN_STE_SCRN,TTR,excel_import|summit|summit-2091,20251116-140537,2025-11-16T14:05:37,NEW,tvm: spq-10720 1x failed - in analysis (zydbnjx0)|ssdc tp|ttr: investigate potential t299 distlbndsz optimization in t299_expn_ste_scrn|ttr,,
excel_import,SUMMIT,SUMMIT-1879	,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,2025-11-16T00:00:00,TTR: Investigate test time savings by reducing Number of writes in T299_ATI and T299_DS_ATI,TTR,excel_import|summit|summit-1879,20251116-140537,2025-11-16T14:05:37,NEW,tvm: spq-10720 1x failed - in analysis (zydbnjx0)|ssdc tp|ttr: investigate test time savings by reducing number of writes in t299_ati and t299_ds_ati|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.9) Plan Phase#1C - 6 hrs (SU373GE_02A),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.9) plan phase#1c - 6 hrs (su373ge_02a)|ttr,,
excel_import,SUMMIT,DISC-CR0014332,,Chonnakarn,2025-11-16T00:00:00,Remove WRITE_POWER_TCC State -- WRITE_POWER_TCC,TTR,excel_import|summit|disc-cr0014332,20251116-140537,2025-11-16T14:05:37,NEW,|chonnakarn|remove write_power_tcc state -- write_power_tcc|ttr,,
excel_import,SUMMIT,SUMMIT-2279,,Servo/DC,2025-11-16T00:00:00,TTR: Test 33 Seek Delay Improvement (SF3),TTR,excel_import|summit|summit-2279,20251116-140537,2025-11-16T14:05:37,NEW,|servo/dc|ttr: test 33 seek delay improvement (sf3)|ttr,,
excel_import,SUMMIT,TSR-6529 ,,Royce,2025-11-16T00:00:00,TTR: T102 on PCBA Screen (SF3) + (new PF3),TTR,excel_import|summit|tsr-6529,20251116-140537,2025-11-16T14:05:37,NEW,|royce|ttr: t102 on pcba screen (sf3) + (new pf3)|ttr,,
excel_import,SUMMIT,DISC-CR0014330,,Thiansue,2025-11-16T00:00:00,Remove 10 zone at P461_READ_OFFSET_SFR -- Write ability solo,TTR,excel_import|summit|disc-cr0014330,20251116-140537,2025-11-16T14:05:37,NEW,|thiansue|remove 10 zone at p461_read_offset_sfr -- write ability solo|ttr,,
excel_import,SUMMIT,DISC-CR0014334,,Thiansue,2025-11-16T00:00:00,"Remove Zn2, 4, P461_BIE_MEAN_BY_TRACK  -- Write ability solo",TTR,excel_import|summit|disc-cr0014334,20251116-140537,2025-11-16T14:05:37,NEW,"|thiansue|remove zn2, 4, p461_bie_mean_by_track -- write ability solo|ttr",,
excel_import,SUMMIT,DISC-CR0014319,,Rawinnipa,2025-11-16T00:00:00,Fix T94 on non-PRE2 TA scan,TTR,excel_import|summit|disc-cr0014319,20251116-140537,2025-11-16T14:05:37,NEW,|rawinnipa|fix t94 on non-pre2 ta scan|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.7.10) Plan Phase#1D - 13.7 hrs (SU373GE_04),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.10) plan phase#1d - 13.7 hrs (su373ge_04)|ttr,,
excel_import,SUMMIT,DISC-CR0014269,,Korat FW/US DC,2025-11-16T00:00:00,T220 WP Opti bypass channel training and offset searches,TTR,excel_import|summit|disc-cr0014269,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw/us dc|t220 wp opti bypass channel training and offset searches|ttr,,
excel_import,SUMMIT,DISC-CR0014225,,Korat FW,2025-11-16T00:00:00,TTR- T240 Predict Final Write,TTR,excel_import|summit|disc-cr0014225,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw|ttr- t240 predict final write|ttr,,
jira_issues,SUMMIT,SUMMIT-2355,Open,xxxx,ggg,TTR: TOPAZ ,TTR,jira_issues|summit|summit-2355,20251116-140537,2025-11-16T14:05:37,NEW,open|luh chyuan lau|ttr: topaz w/ proz integration|ttr,,
excel_import,SUMMIT,SUMMIT-2272,,Korat FW,2025-11-16T00:00:00,TTR: Reduce num write of zone 0 at VBAR_ATI,TTR,excel_import|summit|summit-2272,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw|ttr: reduce num write of zone 0 at vbar_ati|ttr,,
excel_import,SUMMIT,DISC-CR0014322,,Pisit/AMared,2025-11-16T00:00:00,AFH optimize test zone to 8 from 11,TTR,excel_import|summit|disc-cr0014322,20251116-140537,2025-11-16T14:05:37,NEW,|pisit/amared|afh optimize test zone to 8 from 11|ttr,,
excel_import,SUMMIT,DISC-CR0014323,,Pisit/Amared,2025-11-16T00:00:00,Increase start DAC,TTR,excel_import|summit|disc-cr0014323,20251116-140537,2025-11-16T14:05:37,NEW,|pisit/amared|increase start dac|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,      4.7.9) Plan Phase#C - 5 hrs ,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.9) plan phase#c - 5 hrs|ttr,,
jira_issues,SUMMIT,SUMMIT-2355,Open,xxxx,ggg,TTR: TOPAZ ,TTR,jira_issues|summit|summit-2355,20251116-140537,2025-11-16T14:05:37,NEW,open|luh chyuan lau|ttr: topaz w/ proz integration|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,      4.7.10) Plan Phase#D - xx hrs ,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.7.10) plan phase#d - xx hrs|ttr,,
excel_import,SUMMIT,TSR-6529 ,Under checkout,Royce,2025-11-16T00:00:00,TTR: T102 on PCBA Screen,TTR,excel_import|summit|tsr-6529,20251116-140537,2025-11-16T14:05:37,NEW,under checkout|royce|ttr: t102 on pcba screen|ttr,,
excel_import,SUMMIT,SUMMIT-2302,Under checkout,Korat FW,2025-11-16T00:00:00,TTR: PCBA_SCRN extreme optimization. [T102 reduce loop],TTR,excel_import|summit|summit-2302,20251116-140537,2025-11-16T14:05:37,NEW,under checkout|korat fw|ttr: pcba_scrn extreme optimization. [t102 reduce loop]|ttr,,
excel_import,SUMMIT,SUMMIT-2279,Pending PCO integration,Servo/DC,2025-11-16T00:00:00,TTR: Test 33 Seek Delay Improvement,TTR,excel_import|summit|summit-2279,20251116-140537,2025-11-16T14:05:37,NEW,pending pco integration|servo/dc|ttr: test 33 seek delay improvement|ttr,,
excel_import,SUMMIT,SUMMIT-2272,Under checkout,Korat FW,2025-11-16T00:00:00,TTR: Reduce num write of zone 0 at VBAR_ATI,TTR,excel_import|summit|summit-2272,20251116-140537,2025-11-16T14:05:37,NEW,under checkout|korat fw|ttr: reduce num write of zone 0 at vbar_ati|ttr,,
excel_import,SUMMIT,DISC-CR0014225,Under checkout,Korat FW,2025-11-16T00:00:00,TTR- T240,TTR,excel_import|summit|disc-cr0014225,20251116-140537,2025-11-16T14:05:37,NEW,under checkout|korat fw|ttr- t240|ttr,,
excel_import,SUMMIT,DISC-CR0014269,,Korat FW/US DC,2025-11-16T00:00:00,T220 WP Opti bypass channel training and offset searches,TTR,excel_import|summit|disc-cr0014269,20251116-140537,2025-11-16T14:05:37,NEW,|korat fw/us dc|t220 wp opti bypass channel training and offset searches|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.8) PCO TBD - xxhrs (PCO3.7.3x/PCO3.7.4x),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.8) pco tbd - xxhrs (pco3.7.3x/pco3.7.4x)|ttr,,
excel_import,SUMMIT,SUMMIT-1432,,DC/ PE,2025-11-16T00:00:00,CMR Skip Track Format Certify NMD improvement,TTR,excel_import|summit|summit-1432,20251116-140537,2025-11-16T14:05:37,NEW,|dc/ pe|cmr skip track format certify nmd improvement|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,CMR Skip Track Format Certify NMD improvement (Beatup),TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||cmr skip track format certify nmd improvement (beatup)|ttr,,
excel_import,SUMMIT,"
SUMMIT-1818","SPQ-10644
SBR:  SMPEX13887
1x failed - In Analysis
(ZYDAQ0KR)",Abhay/Kelly's team,2025-11-16T00:00:00,"         (SMR) FMT certify by condition (25hrs) 
**Concern EC14184** Escape ~ 2.5%",TTR,excel_import|summit|summit-1818,20251116-140537,2025-11-16T14:05:37,NEW,spq-10644 sbr: smpex13887 1x failed - in analysis (zydaq0kr)|abhay/kelly's team|(smr) fmt certify by condition (25hrs) **concern ec14184** escape ~ 2.5%|ttr,,
excel_import,SUMMIT,SUMMIT-1914,Pending implement,SSDC TP,2025-11-16T00:00:00,TTR: T094 (Only Pre TA Scan),TTR,excel_import|summit|summit-1914,20251116-140537,2025-11-16T14:05:37,NEW,pending implement|ssdc tp|ttr: t094 (only pre ta scan)|ttr,,
excel_import,SUMMIT,DISC-CR0014267,,LeiWei,2025-11-16T00:00:00,Optimize T461 reduce zone in some state,TTR,excel_import|summit|disc-cr0014267,20251116-140537,2025-11-16T14:05:37,NEW,|leiwei|optimize t461 reduce zone in some state|ttr,,
excel_import,SUMMIT,SUMMIT-1900,,DC,2025-11-16T00:00:00,Single Sector RMM + Zero Latency Writes,TTR,excel_import|summit|summit-1900,20251116-140537,2025-11-16T14:05:37,NEW,|dc|single sector rmm + zero latency writes|ttr,,
excel_import,SUMMIT,,3% FMT failure escape to customer. Need review how to handle that 3%(EC14184/EC10219),DC,2025-11-16T00:00:00,"	
(SMR) FMT removal",TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,3% fmt failure escape to customer. need review how to handle that 3%(ec14184/ec10219)|dc|(smr) fmt removal|ttr,,
excel_import,SUMMIT,,**CP Reli result WW51 #SPQ-10532**,Korat FW,2025-11-16T00:00:00,WP prediction,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,**cp reli result ww51 #spq-10532**|korat fw|wp prediction|ttr,,
excel_import,SUMMIT,SUMMIT-2327,Pending PCO integration,Servo/DC,2025-11-16T00:00:00,TTR: New Servo Code xx66,TTR,excel_import|summit|summit-2327,20251116-140537,2025-11-16T14:05:37,NEW,pending pco integration|servo/dc|ttr: new servo code xx66|ttr,,
excel_import,SUMMIT,,,,2025-11-16T00:00:00,     4.8) PCO TBD - xxhrs,TTR,excel_import|summit|,20251116-140537,2025-11-16T14:05:37,NEW,||4.8) pco tbd - xxhrs|ttr,,
