Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,GAIN,Impact oper,User_Review,Merge_Action,TARGET_PCO,IMPLEMENT_PCO,Business_Key,Task_ID_Source,Title,Status_Raw,Owner_Raw,Updated_TS_Raw,Last_Sync_TS
excel_import,SUMMIT,T-000641,,,,,TTR,,,,,,,excel_import|summit|summit-2091,SUMMIT-2091,TTR: Investigate potential T299 DistlBndSz optimization in T299_EXPN_STE_SCRN,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000642,,,,,TTR,,,,,,,excel_import|summit|summit-1879,"SUMMIT-1879	",TTR: Investigate test time savings by reducing Number of writes in T299_ATI and T299_DS_ATI,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000643,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014332,DISC-CR0014332,Remove WRITE_POWER_TCC State -- WRITE_POWER_TCC,,Chonnakarn,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000644,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014330,DISC-CR0014330,Remove 10 zone at P461_READ_OFFSET_SFR -- Write ability solo,,Thiansue,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000645,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014334,DISC-CR0014334,"Remove Zn2, 4, P461_BIE_MEAN_BY_TRACK  -- Write ability solo",,Thiansue,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000646,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014319,DISC-CR0014319,Fix T94 on non-PRE2 TA scan,,Rawinnipa,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000647,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014322,DISC-CR0014322,AFH optimize test zone to 8 from 11,,Pisit/AMared,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000648,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014323,DISC-CR0014323,Increase start DAC,,Pisit/Amared,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000649,,,,,TTR,,,,,,,excel_import|summit|summit-2355,SUMMIT-2355,"TOPAZ Opt 1 (TgtRRO 0.029"")",,Servo/DC,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000650,,,,,TTR,,,,,,,excel_import|summit|summit-2337,SUMMIT-2337,SCOPY spiral write (YIP#7),Need Fix - bank spiral write issue,Servo/DC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000651,,,,,TTR,,,,,,,excel_import|summit|tsr-6529,TSR-6529 ,TTR: T102 on PCBA Screen (SF3) + (new PF3),,Royce,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000652,,,,,TTR,,,,,,,excel_import|summit|summit-2302,SUMMIT-2302,TTR: PCBA_SCRN extreme optimization. [T102 reduce loop],Under checkout,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000653,,,,,TTR,,,,,,,excel_import|summit|summit-2279,SUMMIT-2279,TTR: Test 33 Seek Delay Improvement (SF3),,Servo/DC,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000654,,,,,TTR,,,,,,,excel_import|summit|summit-2272,SUMMIT-2272,TTR: Reduce num write of zone 0 at VBAR_ATI,,Korat FW,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000655,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014225,DISC-CR0014225,TTR- T240 Predict Final Write,,Korat FW,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000656,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014269,DISC-CR0014269,T220 WP Opti bypass channel training and offset searches,,Korat FW/US DC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000657,,,,,TTR,,,,,,,excel_import|summit|summit-1432,SUMMIT-1432,CMR Skip Track Format Certify NMD improvement,,DC/ PE,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000658,,,,,TTR,,,,,,,excel_import|summit|summit-1818,"
SUMMIT-1818","         (SMR) FMT certify by condition (25hrs) 
**Concern EC14184** Escape ~ 2.5%","SPQ-10644
SBR:  SMPEX13887
1x failed - In Analysis
(ZYDAQ0KR)",Abhay/Kelly's team,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000659,,,,,TTR,,,,,,,excel_import|summit|summit-1914,SUMMIT-1914,TTR: T094 (Only Pre TA Scan),Pending implement,SSDC TP,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000660,,,,,TTR,,,,,,,excel_import|summit|disc-cr0014267,DISC-CR0014267,Optimize T461 reduce zone in some state,,LeiWei,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000661,,,,,TTR,,,,,,,excel_import|summit|summit-1900,SUMMIT-1900,Single Sector RMM + Zero Latency Writes,,DC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000662,,,,,TTR,,,,,,,excel_import|summit|summit-2327,SUMMIT-2327,TTR: New Servo Code xx66,Pending PCO integration,Servo/DC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000663,,,,,TTR,,,,,,,excel_import|summit|summit-1733,SUMMIT-1733,TTR: T297 SUMMIT TTR Plan (Phase 3),Pending drive eval,Sun Wah/Vitor Chew,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000664,,,,,TTR,,,,,,,excel_import|summit|summit-1401,SUMMIT-1401,        Improve opti settle T451,Push out from 3.6,SSDC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000665,,,,,TTR,,,,,,,excel_import|summit|pending,Pending,Remove PWT SF3 portion​ for weld before CERT portion.,TBD,Korat PE/Korat FW,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000666,,,,,TTR,,,,,,,excel_import|summit|summit-1851,SUMMIT-1851,Optimizing AFH Test 135 'start_dac' for Wrt/Rdr Htr,Cancel HDIG concern meas,SoonWah/Dick Martin,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000667,,,,,TTR,,,,,,,excel_import|summit|summit-1846,SUMMIT-1846,"PC file compression (T231, T130)",Evaluating,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000668,,,,,TTR,,,,,,,excel_import|summit|?,?,     4.10) PROZ enhance for TTR (SMR mode Sorting),Developing,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000669,,,,,TTR,,,,,,,excel_import|summit|summit-1134,SUMMIT-1134,ZFS (20) - run on BRC5832,"SPQ-10649
SBR: SMPEXGGZFS",SSDC/ Korat SW-FW,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000670,,,,,TTR,,,,,,,excel_import|summit|summit-1201,SUMMIT-1201,Enable XBAR (Memory optimize in ZAP),Evaluating,Servo DC/Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000671,,,,,TTR,,,,,,,excel_import|summit|summit-1756,SUMMIT-1756,Variable spare Enhance,TBD,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000672,,,,,TTR,,,,,,,excel_import|summit|summit-2083,SUMMIT-2083,150x Channel speed up,TBD,DC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000673,,,,,TTR,,,,,,,excel_import|summit|tbd,TBD,T451 opti overhead,,US DC,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000674,,,,,TTR,,,,,,,"excel_import|summit|summit-1595, summit-1868","SUMMIT-1595,
SUMMIT-1868",VM optimize (SSDC),Backout, SSDC,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000675,,,,,TTR,,,,,,,excel_import|summit|summit-2276,SUMMIT-2276,TTR: Further improvements on TTR in VBAR_METRICS,Backout,SSDC TP,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000676,,,,,TTR,,,,,,,"excel_import|summit|tsr-5008, summit-2280","TSR-5008, SUMMIT-2280",Add Fast MSMR Combined Reader Calculation mode to either T238 or T438,Backout,SSDC TP,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000677,,,,,TTR,,,,,,,excel_import|summit|summit-2278,SUMMIT-2278,TTR: Sampling T240 Zn1 in write screen state.,Cancel,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000678,,,,,TTR,,,,,,,excel_import|summit|summit-1197,SUMMIT-1197,T299 TTR-ML Zn prediction,Study by Korat,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000679,,,,,TTR,,,,,,,excel_import|summit|risk,Risk ,Risk High TTR ,Status,Owner,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000680,,,,,TTR,,,,,,,excel_import|summit|,,Gap to POR 3.0 (all risks),,,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000681,,,,,TTR,,,,,,,excel_import|summit|summit-954,SUMMIT-954,T240 EAW,Developing ,Korat FW / ARS,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000682,,,,,TTR,,,,,,,excel_import|summit|summit-1749,SUMMIT-1749,Remove MAVGRO in Summit,Done,SSDC,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000683,,,,,TTR,,,,,,,excel_import|summit|summit-1031,SUMMIT-1031,Lin screen opti,Study,Korat FW / LCO Servo,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,SUMMIT,T-000684,,,,,TTR,,,,,,,excel_import|summit|h,H,T299 ATI optimize test zone,Study,Korat FW / LCO ARS,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000685,,,,,TTR,,,,,,,excel_import|dorado|dorado-950,Dorado-950,Reduct T87 overhead loop in laser cal function  ,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000686,,,,,TTR,,,,,,,excel_import|dorado|dorado-619,Dorado-619,T461 in FLC_DELTA remove 9% sqz delta 0.05hrs,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000687,,,,,TTR,,,,,,,excel_import|dorado|dorado-737,Dorado-737,PRISM removal (was temporaily added in early Dorado bringup),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000688,,,,,TTR,,,,,,,excel_import|dorado|dorado-898,Dorado-898,Remove butterfly write seek (need TTR amount),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000689,,,,,TTR,,,,,,,excel_import|dorado|dorado-607,Dorado-607,T461:Adjust T461 measurements that track BER changes rough the tes process for TTR,2 hd showing higher TTR than 46 need verification on 20hd,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000690,,,,,TTR,,,,,,,excel_import|dorado|dorado-812,Dorado-812,       VBAR_TPISME1 reduce max number of backoff steps ,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000691,,,,,TTR,,,,,,,excel_import|dorado|dorado-1036,Dorado-1036,"EWC changes ported from Marlin (Radical malloc, Smooth linear Bode, Reduce skdly in T135, T282 Idle Time red, ZAP seek path optimization
MarlinCT-1958,2008, 2012, 2018, 2057
Dorado 1156, 1157, 1159, 1177, 1179",,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000692,,,,,TTR,,,,,,,excel_import|dorado|dorado-1179,Dorado-1179,"TTR - Radical malloc eval  (6 hrs) (MarlinCT-1958, MarlinCT-2057)",,ref Dorado-1036,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000693,,,,,TTR,,,,,,,excel_import|dorado|dorado-1159,Dorado-1159,"TTR: T282 reduce ""idle time""  (9 hrs) (MarlinCT-2018)",,ref Dorado-1036,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000694,,,,,TTR,,,,,,,excel_import|dorado|dorado-1156,Dorado-1156,TTR: Further Test Time Reduction In T282 - Bode Convergence Check (8 hrs),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000695,,,,,TTR,,,,,,,excel_import|dorado|dorado-1158,Dorado-1158,ZAP Seek Path Optimization (8 hours),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000696,,,,,TTR,,,,,,,excel_import|dorado|dorado-1157,Dorado-1157,TTR - Reducing the SkDly in t135 from 20ms to 0ms (5 hrs),Need to x-check for Dorado,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000697,,,,,TTR,,,,,,,excel_import|dorado|dorado-1223,Dorado-1223,Remove FNC2 state T299_DS_ATI for TTR,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000698,,,,,TTR,,,,,,,excel_import|dorado|dorado-1224,Dorado-1224,Remove CRT2 state T299_ATI for TTR,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000699,,,,,TTR,,,,,,,excel_import|dorado|dorado-621,Dorado-621,FNC2: T461 BER tracking measurements:  reduce zone make to every 8th zone,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000700,,,,,TTR,,,,,,,excel_import|dorado|dorado-583,Dorado-583,LPV Iop Adjust by Head,C/P TT saving by Sep16,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000701,,,,,TTR,,,,,,,excel_import|dorado|dorado-959,Dorado-959,"SMR : LZR"" VBAR_LAsER: in T211 use Tpiode=2 (DS only)",C/P TT saving by Sep16,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000702,,,,,TTR,,,,,,,excel_import|dorado|dorado-1037,Dorado-1037,"SMR Dorado1 ractional VISA byZone, By preamp",C/P TT saving by Sep16,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000703,,,,,TTR,,,,,,,excel_import|dorado|dorado-906,Dorado-906,4.4.1) Soak 9 days (refer to row xx,,,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000704,,,,,TTR,,,,,,,excel_import|dorado|dorado-902,Dorado-902,"MQM 2 loop move to iMQM (Q426 30% iMQM, Q127 10%, Q227 1%",,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000705,,,,,TTR,,,,,,,excel_import|dorado|dorado-1011,Dorado-1011,Scopy TA-FF,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000706,,,,,TTR,,,,,,,excel_import|dorado|dorado-952,Dorado-952,HSMR:T451 Reduce the Reg list in State Derived_OpTI_2,Mihir wil check on SBR run,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000707,,,,,TTR,,,,,,,excel_import|dorado|dorado-1080,Dorado-1080,T102 PCBA_SCRN during soak,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000708,,,,,TTR,,,,,,,excel_import|dorado|dorado-1015,Dorado-1015,Skip track certify in format (TTR) (SMR only),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000709,,,,,TTR,,,,,,,excel_import|dorado|dorado-1198,Dorado-1198,Remove PWT SF3 portion for weld before Cert,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000710,,,,,TTR,,,,,,,excel_import|dorado|dorado-1116,Dorado-1116,    PC file compression (15 hrs ? - ,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000711,,,,,TTR,,,,,,,excel_import|dorado|dorado-1247,Dorado-1247,Reduce drive power off from 20s to 5s,Mihir wil check on SBR run,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000712,,,,,TTR,,,,,,,excel_import|dorado|dorado-1248,Dorado-1248,Pause time reduce from 20s to 3s,Mihir wil check on SBR run,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000713,,,,,TTR,,,,,,,excel_import|dorado|droadao-1249,Droadao-1249,Baud rate optimziation,Mihir wil check on SBR run,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000714,,,,,TTR,,,,,,,excel_import|dorado|dorado-1092,Dorado-1092,"Remove uACT1 ""milli"" actuator Bode",Check with Ben,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000715,,,,,TTR,,,,,,,excel_import|dorado|droado-461,Droado-461,HSMR Conditional Certify HSMR 6C ,Let check more populatio in current mass,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000716,,,,,TTR,,,,,,,excel_import|dorado|dorado-622,Dorado-622,CRT2: T461: reduce zone mask to every 8th zone,Peerayoot will check with Rick,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000717,,,,,TTR,,,,,,,excel_import|dorado|dorado-651,Dorado-651,Disable BPIC_SWEEP for TTR (35 min),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000718,,,,,TTR,,,,,,,excel_import|dorado|dorado-979,Dorado-979,Dorado1 IBW with NoAdjTracks (fro weak write),Need Mihir help,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000719,,,,,TTR,,,,,,,excel_import|dorado|dorado-1228,Dorado-1228,Evaluate modification of Active Servo Flaw Table (ASFT) build algorithm,,Mihir S,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000720,,,,,TTR,,,,,,,excel_import|dorado|dorado-1029,Dorado-1029,NDS to run in parallel with Soak (8 days savnigs),update eval plan timing with new preamps  for when it can cut in,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000721,,,,,TTR,,,,,,,excel_import|dorado|dorado-1022,Dorado-1022,TPI for iVBAR,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000722,,,,,TTR,,,,,,,excel_import|dorado|ww24 eval rel ww44?? 20hd reli 500 hr ckpt ww45 mp rel,"WW24 eval rel WW44?? 20hd reli 500 hr ckpt
WW45 mp rel
",4.4) PCO TTR Q1FY27 (PCO 5.x.z),Est WW05 packout,put together plan for PROZ / Mango notification - Brian,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000723,,,,,TTR,,,,,,,excel_import|dorado|dorado-1136,Dorado-1136,NDS to utilize 2 or 4 head bank write,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000724,,,,,TTR,,,,,,,excel_import|dorado|dorado-439,Dorado-439,SMR: Shingled SMR adj writes for LBA,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000725,,,,,TTR,,,,,,,excel_import|dorado|dorado-516,Dorado-516,FPW DOE for 25 nm NFT (Dorado 2) ,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000726,,,,,TTR,,,,,,,excel_import|dorado|dorado-617,Dorado-617,SPIO MQM develoment - merge from PF3 trunk to Dorado branch,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000727,,,,,TTR,,,,,,,excel_import|dorado|dorado-624,Dorado-624,ZAP Iteration 3 ->2  TTR (with PROZ) (business trade-off - not approved),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000728,,,,,TTR,,,,,,,excel_import|dorado|dorado-813,Dorado-813,Dorado Goby 7 2.0 Sector skew in SPF,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000729,,,,,TTR,,,,,,,excel_import|dorado|dorado-519,Dorado-519,PROZ HSMR  (H-CMR& H-SMR customer approval needed),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000730,,,,,TTR,,,,,,,excel_import|dorado|dorado-903,Dorado-903,2 head Bank Write on FPW before VBAR,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000731,,,,,TTR,,,,,,,excel_import|dorado|dorado-1280,Dorado-1280,FPW Removal (follow MarlinBP plan) + RGA on Dorado (FW35 reli ckpt),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000732,,,,,TTR,,,,,,,excel_import|dorado|dorado-461,Dorado-461,   HSMR Phase C (45 hrs for conditional read CMR),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000733,,,,,TTR,,,,,,,excel_import|dorado|dorado-905,DORADO-905 ,POML All mode,,Korat FW,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000734,,,,,TTR,,,,,,,excel_import|dorado|dorado-548,Dorado-548,Implement TOPAZ with PROZ (Z-PATH),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000735,,,,,TTR,,,,,,,excel_import|dorado|dorado-907,Dorado-907,Dynamic Soak on Dorado,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000736,,,,,TTR,,,,,,,excel_import|dorado|dorado-909,Dorado-909,Merge Master Format and SPFS (CMR only) (Goby 7),,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000737,,,,,TTR,,,,,,,excel_import|dorado|?,?,"Project to remove UACT1 ""milli"" actuator",,DC,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000738,,,,,TTR,,,,,,,excel_import|dorado|need jira,need jira,T461 similar to marlin JIRA1036,,,2025-11-19T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000739,,,,,TTR,,,,,,,excel_import|dorado|dorado -1289,Dorado -1289,OEE SPSC2 + PWT  ,,,2025-11-16T00:00:00,2025-11-19T06:48:28
excel_import,DORADO,T-000740,,,,,TTR,,,,,,,excel_import|dorado|,,Total  CERT TTR,,,2025-11-19T00:00:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000741,,,,,TTR,,,,,,,jira_issues|dorado|dorado-905,DORADO-905,Implement POML on Dorado,Open,,2025-07-02T01:05:56+08:00,2025-11-19T06:48:28
jira_issues,MARLIN,T-000742,,,,,TTR,,,,,,,jira_issues|marlin|marlinct-2089,MARLINCT-2089,PROZ improvement Trunk CLs (July'2025),Resolved,,2025-07-17T22:55:06+08:00,2025-11-19T06:48:28
jira_issues,MARLIN BP,T-000743,,,,,TTR,,,,,,,jira_issues|marlin bp|mbp-1718,MBP-1718,TTR: To close TT gap (vs Marlin) - BER measurement,Resolved,,2025-07-18T08:57:22+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000744,,,,,TTR,,,,,,,jira_issues|summit|summit-2266,SUMMIT-2266,TTR malloc on Goby,Closed,,2025-07-25T14:32:52+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000745,,,,,TTR,,,,,,,jira_issues|summit|summit-2268,SUMMIT-2268,TTR: PROZ: Enable PROZ for CMR ZAP only.,Closed,,2025-07-25T20:16:46+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000746,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1007,DORADO-1007,Evaluate impact of integrating zone dependent default Wpower  ,Open,,2025-07-26T00:18:25+08:00,2025-11-19T06:48:28
jira_issues,MARLIN BP,T-000747,,,,,TTR,,,,,,,jira_issues|marlin bp|mbp-1730,MBP-1730,SMR Format Removal Evaluation,Resolved,,2025-07-26T03:41:43+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000748,,,,,TTR,,,,,,,jira_issues|summit|summit-2269,SUMMIT-2269,TTR: Radical Rap Test Time Improvement,In Progress,,2025-07-28T15:42:23+08:00,2025-11-19T06:48:28
jira_issues,MARLIN BP,T-000749,,,,,TTR,,,,,,,jira_issues|marlin bp|mbp-1731,MBP-1731,"Move From Trunk To Branch The Feature ""Scopy TA Feedforward to PRE2""",In Progress,,2025-07-28T23:32:32+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000750,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1011,DORADO-1011,Scopy TA Feedforward,In Progress,,2025-07-29T02:50:57+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000751,,,,,TTR,,,,,,,jira_issues|summit|summit-2272,SUMMIT-2272,TTR: Reduce num write of zone 0 at VBAR_ATI,Closed,,2025-07-29T16:26:59+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000752,,,,,TTR,,,,,,,jira_issues|summit|summit-2273,SUMMIT-2273,TTR: T240 TEST ZONE by Condition #Phase2,Closed,,2025-07-29T16:49:37+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000753,,,,,TTR,,,,,,,jira_issues|summit|summit-2274,SUMMIT-2274,"CLONE - TTR: FINE_UJOG_INIT GobyLite (for PK1, unlock condition)",Closed,,2025-07-29T17:13:33+08:00,2025-11-19T06:48:28
jira_issues,MARLIN BP,T-000754,,,,,TTR,,,,,,,jira_issues|marlin bp|mbp-1734,MBP-1734,CLONE - PROZ improvement Trunk CLs (July'2025),Resolved,,2025-07-30T00:03:02+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000755,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1015,DORADO-1015,Skip track certify in format (TTR),Resolved,,2025-07-30T03:20:14+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000756,,,,,TTR,,,,,,,jira_issues|summit|summit-2276,SUMMIT-2276,TTR: Further improvements on TTR in VBAR_METRICS,Closed,,2025-07-31T02:01:48+08:00,2025-11-19T06:48:28
jira_issues,MARLIN BP,T-000757,,,,,TTR,,,,,,,jira_issues|marlin bp|mbp-1739,MBP-1739,T282 sensitivity projection optimization - data & test time reduction,Resolved,,2025-07-31T06:20:11+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000758,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1021,DORADO-1021,Overhead reduction in SetSysZoneIop(),Resolved,,2025-07-31T14:53:21+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000759,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1022,DORADO-1022,TTR for IVBAR,Reopened,,2025-07-31T22:30:39+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000760,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1023,DORADO-1023,"TTR: T211: LZR: Evaluate reducing 6,6 write count to 3,3 and 1,1.  Compensate TPIpicks with reduction in TpiSFR threshold",Open,,2025-07-31T23:00:23+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000761,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1029,DORADO-1029,Removal of NDS ,Open,,2025-08-01T09:27:36+08:00,2025-11-19T06:48:28
jira_issues,DORADO,T-000762,,,,,TTR,,,,,,,jira_issues|dorado|dorado-1030,DORADO-1030,4 loops of MQM to iMQM,Open,,2025-08-01T09:30:03+08:00,2025-11-19T06:48:28
jira_issues,SUMMIT,T-000763,,,,,TTR,,,,,,,jira_issues|summit|summit-2278,SUMMIT-2278,TTR: Sampling T240 Zn1 in write screen state.,Closed,,2025-08-01T14:24:00+08:00,2025-11-19T06:48:28
