Business_Key,Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Change_Type,Import_Batch_ID,Import_TS,Reviewed_Flag
disc|evans bp sata|cr0012998,DISC,EVANS BP SATA,CR0012998,Completed,Petcharat Boonprasop,2024-10-10T11:11:30,EvansBP: Repeatability study for ZFS & 1 Rev (SBR H),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak bp sata|cr0013003,DISC,LONGSPEAK BP SATA,CR0013003,Completed,Naruemon Wannawong,2024-10-10T16:18:42,PCO releasing : PCO LPBP_3_16_01,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013009,DISC,SUMMIT,CR0013009,Completed,Sitthichai Pomthong,2024-10-11T09:31:21,Summit: Removal READ_OPTI_OD state,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013010,DISC,SUMMIT,CR0013010,Completed,Gronggaew Boonjuang,2024-10-11T11:56:36,Enable TTR X-Bar feature,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|evans bp sata|cr0013026,DISC,EVANS BP SATA,CR0013026,Completed,Petcharat Boonprasop,2024-10-17T16:44:26,EvansBP: Repeatability study for ZFS & 1 Rev (SBR J),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|iomqm|cr0013029,DISC,IOMQM,CR0013029,Completed,Atchara Tiantawatchakun,2024-10-17T19:44:18,Optimize workload,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013044,DISC,MARLIN,CR0013044,Completed,Worawit Kanjanapruthipong,2024-10-22T16:45:20,POML (ZAVG register removal),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013046,DISC,MARLIN,CR0013046,Completed,Worawit Kanjanapruthipong,2024-10-23T11:32:18,Optimize the updating BPI/TPI formats by using PCfile [for HSMR-S],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013074,DISC,LONGSPEAK SATA,CR0013074,Completed,Irin Siribannasit,2024-11-01T17:31:46,LongsPeak: 1Rev ZAP + ZFS to correctly populate ZFF list during T275 retry with new SF3 & PF3,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013079,DISC,MARLIN,CR0013079,Rejected at Distribution,Warachai Singjungreed,2024-11-04T23:31:13,XFER RATE TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013092,DISC,SUMMIT,CR0013092,Completed,Gronggaew Boonjuang,2024-11-07T14:47:00,Summit HSMR SPFS with SkInc optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013095,DISC,MARLIN,CR0013095,Rejected at Distribution,Warachai Singjungreed,2024-11-07T19:54:55,Implement APS_22 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013096,DISC,MARLIN,CR0013096,Completed,Warachai Singjungreed,2024-11-07T20:00:34,Implement APS_10 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013097,DISC,MARLIN,CR0013097,Rejected at Distribution,Warachai Singjungreed,2024-11-07T20:04:13,Implement APS_14 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013098,DISC,MARLIN,CR0013098,Completed,Warachai Singjungreed,2024-11-07T20:08:56,Implement APS_57 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013099,DISC,MARLIN,CR0013099,Completed,Warachai Singjungreed,2024-11-07T20:12:42,Implement APS_116 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013100,DISC,MARLIN,CR0013100,Completed,Warachai Singjungreed,2024-11-07T20:16:13,Implement APS_8to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013101,DISC,MARLIN,CR0013101,Rejected at Development,Warachai Singjungreed,2024-11-07T20:18:58,Implement APS_30 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013102,DISC,MARLIN,CR0013102,Completed,Warachai Singjungreed,2024-11-07T20:21:17,Implement APS_26 to PCO,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013106,DISC,SUMMIT,CR0013106,Completed,Worawit Kanjanapruthipong,2024-11-08T16:28:03,POML for SMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013115,DISC,SUMMIT,CR0013115,Completed,Gronggaew Boonjuang,2024-11-12T10:59:22,Post reli qual enhancement to ZFS,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013120,DISC,SUMMIT,CR0013120,Completed,Suphaphit Saepu,2024-11-13T12:15:17,Summit : Base CR12888 with non-OverClock,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013132,DISC,MARLIN,CR0013132,Completed,Petcharat Boonprasop,2024-11-15T15:16:12,Add ProZ enable by ConfigVar.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013142,DISC,SUMMIT,CR0013142,Completed,Gronggaew Boonjuang,2024-11-18T20:52:35,Summit CMR SPFS with SkInc optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013155,DISC,SUMMIT,CR0013155,Completed,Worawit Kanjanapruthipong,2024-11-20T17:31:19,Mini Opti at FINE_UJOG_INIT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013159,DISC,MARLIN,CR0013159,Completed,Sitthichai Pomthong,2024-11-21T17:39:31,Marlin: VBAR Laser Prediction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013169,DISC,SUMMIT,CR0013169,Completed,Sitthichai Pomthong,2024-11-22T11:31:09,Summit: Optimize updating BPI/TPI formats by using PCfile,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013170,DISC,LONGSPEAK SATA,CR0013170,Completed,Irin Siribannasit,2024-11-25T11:51:32,LongsPeak: Support T220 WPOPTI TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013173,DISC,MARLIN,CR0013173,Completed,Petcharat Boonprasop,2024-11-25T18:28:53,TTR remove duplicate T461 at CAL2 ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013191,DISC,LONGSPEAK SATA,CR0013191,Completed,Worawut Boonruesi,2024-11-28T16:09:29,PCO releasing:PCO1.13.1A,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013198,DISC,MARLIN,CR0013198,Rejected at Distribution,Kriangkrai Kuskul,2024-12-02T10:21:40,Marlin : T461 zone reduction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013207,DISC,LONGSPEAK SATA,CR0013207,Completed,Irin Siribannasit,2024-12-03T14:14:21,LongsPeak: ZFS + 1 rev zap based LP_01_11_03A,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak bp sata|cr0013224,DISC,LONGSPEAK BP SATA,CR0013224,Completed,Naruporn Srikullabut,2024-12-09T14:05:12,Enable ZFS feature,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013241,DISC,SUMMIT,CR0013241,Completed,Gronggaew Boonjuang,2024-12-13T15:21:25,Summit enhancement to PROZ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013245,DISC,SUMMIT,CR0013245,Completed,Gronggaew Boonjuang,2024-12-17T09:07:29,CRT2 and PWT Screen removal for TTR (extra TTR 24 hrs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013246,DISC,SUMMIT,CR0013246,Completed,Gronggaew Boonjuang,2024-12-17T09:14:46,PWT variable spare by condition for TTR (extra TTR 24 hrs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013247,DISC,SUMMIT,CR0013247,Completed,Gronggaew Boonjuang,2024-12-17T09:19:41,CCV2 DST Long removal for ODT by APS for TTR (extra TTR 24 hrs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013260,DISC,SUMMIT,CR0013260,Completed,Daranee Thitiprayoonwongse,2024-12-18T15:51:20,Post reli qual enhancement to ZFS V2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013261,DISC,SUMMIT,CR0013261,Completed,Gronggaew Boonjuang,2024-12-18T16:00:11,T299: Disable Track Center Search for SMR-ABI Measurement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013290,DISC,SUMMIT,CR0013290,Completed,Gronggaew Boonjuang,2024-12-26T15:19:27,Summit READ_OPTI_OD state removal and T299 fix,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013291,DISC,SUMMIT,CR0013291,Completed,Gronggaew Boonjuang,2024-12-26T16:16:17,Summit : TTR 24 hr proposal based on PCO3.5.0G,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013312,DISC,SUMMIT,CR0013312,Completed,Gronggaew Boonjuang,2025-01-06T19:32:09,Evaluate reducing the write count in Test 299 states,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013328,DISC,SUMMIT,CR0013328,Completed,Pantamit  Sombaddee,2025-01-10T11:04:59,ProZ EC10225 fix phase2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013346,DISC,MARLIN,CR0013346,Completed,Petcharat Boonprasop,2025-01-15T14:40:02,CSO TTR add new tab -881 in list.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013355,DISC,SUMMIT,CR0013355,Completed,Gronggaew Boonjuang,2025-01-18T08:19:19,Enable TTR variable spare,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013356,DISC,MARLIN BP,CR0013356,Completed,Worawit Kanjanapruthipong,2025-01-20T14:33:40,POML,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013401,DISC,SUMMIT,CR0013401,Completed,Punnathon Phatai,2025-02-04T18:52:42,SUMMIT: Write Power Set Prediction Adjust OVS Search Rage at STEP2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013408,DISC,LONGSPEAK SATA,CR0013408,Rejected at Distribution,Irin Siribannasit,2025-02-06T10:49:53,LongsPeak: LongsPeak : LongsPeak : T299 optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013409,DISC,LONGSPEAK SATA,CR0013409,Rejected at Distribution,Irin Siribannasit,2025-02-06T10:52:53,LongsPeak: T299_EXPN_STE_SCRN optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013416,DISC,MARLIN,CR0013416,Completed,Petcharat Boonprasop,2025-02-07T17:23:20,Support CSG TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013419,DISC,SUMMIT,CR0013419,Completed,Gronggaew Boonjuang,2025-02-09T17:02:50,Enable T451 TTR optimized registers for T438 uJog by condition,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013426,DISC,SUMMIT,CR0013426,Completed,Orathai Kajhonkam,2025-02-11T17:34:28,SUMMIT TTR Reduced BER measurement from 2 to 1 Trk in Test220 WPOPTI,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak sata|cr0013430,DISC,LONGSPEAK SATA,CR0013430,Completed,Irin Siribannasit,2025-02-13T21:03:37,LongsPeak: 1 rev zap - zfs based on PCO1.15.1A,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak bp sata|cr0013431,DISC,LONGSPEAK BP SATA,CR0013431,Completed,Naruporn Srikullabut,2025-02-14T12:22:46,Add new criteria from reli failures for screening and disable ZFS feature.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013441,DISC,SUMMIT,CR0013441,Rejected at Distribution,Daranee Thitiprayoonwongse,2025-02-18T14:43:31,Post reli qual enhancement to ZFS V2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013442,DISC,SUMMIT,CR0013442,Completed,Daranee Thitiprayoonwongse,2025-02-18T14:43:44,Post reli qual enhancement to ZFS V3,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013452,DISC,MARLIN,CR0013452,Completed,Petcharat Boonprasop,2025-02-20T14:30:30,ProZ : Update 'BndSz' parameter from 1000 to 4500 for better ZBB efficiency for all media format,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013455,DISC,SUMMIT,CR0013455,Rejected at Distribution,Sitthichai Pomthong,2025-02-21T09:23:13,Summit : TTR reduce number of compcap during VBAR process,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013457,DISC,SUMMIT,CR0013457,Completed,Worawit Kanjanapruthipong,2025-02-21T12:06:36,POML SMR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013461,DISC,SUMMIT,CR0013461,Completed,Gronggaew Boonjuang,2025-02-22T00:16:31,Enhance TTR X-Bar feature (Fix XBAR Yield Impact on GobyLite),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013464,DISC,SUMMIT,CR0013464,Completed,Worawit Kanjanapruthipong,2025-02-24T12:54:27,Mini Opti at SQUEEZE_OFFSET_INIT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013465,DISC,SUMMIT,CR0013465,Completed,Worawit Kanjanapruthipong,2025-02-24T13:35:40,PC File compression,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013470,DISC,SUMMIT,CR0013470,Completed,Gronggaew Boonjuang,2025-02-25T10:04:26,Remove T298 in T299_ATI and WRITE_SCRN,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013473,DISC,MARLIN,CR0013473,Completed,Petcharat Boonprasop,2025-02-25T18:19:36,Marlin Write/Read Transfer Rate Reduction.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013474,DISC,MARLIN,CR0013474,Rejected at Distribution,Warachai Singjungreed,2025-02-25T21:53:40,Ramp temp no wait before download code then check temp after download finished.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013475,DISC,MARLIN,CR0013475,Rejected at Distribution,Warachai Singjungreed,2025-02-25T22:02:31,Optimize Baud Rate for HSMR FILE100 Retrieval,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013479,DISC,SUMMIT,CR0013479,Completed,Pantamit  Sombaddee,2025-02-26T17:20:55,TTR: T33 reduce rev from 32 to 16,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013483,DISC,SUMMIT,CR0013483,Completed,Irin Siribannasit,2025-02-27T15:09:18,Summit: Vibe/Calm blocking test removal,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013485,DISC,MARLIN,CR0013485,Completed,Phanom Nuangchomphoo,2025-02-27T21:47:31,CSO TTR CRT2 Oper,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013492,DISC,MARLIN,CR0013492,Completed,Petcharat Boonprasop,2025-03-03T17:51:28,Marlin ProZ : MIMO seek error skip track handling changes,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013504,DISC,SUMMIT,CR0013504,Completed,Gronggaew Boonjuang,2025-03-06T23:11:41,TTR: Reduce zone W/R XFER,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013513,DISC,SUMMIT,CR0013513,Completed,Atchara Tiantawatchakun,2025-03-12T09:45:33,Remove SAVE_STATE at SCOPY and PRE2 oper,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013519,DISC,SUMMIT,CR0013519,Completed,Suphaphit Saepu,2025-03-12T16:48:44,Summit : TTR T150 measure only Primary Reader,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013525,DISC,MARLIN BP,CR0013525,Completed,Naruporn Srikullabut,2025-03-13T15:31:27,T282 eval code,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013529,DISC,MARLIN BP,CR0013529,Completed,Wipasinee Changkae,2025-03-14T08:44:16,MarlinBP Dynamic Soak Time,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013533,DISC,MARLIN,CR0013533,Completed,Petcharat Boonprasop,2025-03-14T11:49:31,CMR SkInc eval for TTR.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013535,DISC,SUMMIT,CR0013535,Completed,Punnathon Phatai,2025-03-16T11:40:50,SUMMIT: Implement Write Power Set Prediction (Change PCO),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013536,DISC,SUMMIT,CR0013536,Completed,Gronggaew Boonjuang,2025-03-17T11:31:33,TTR: PCBA_SCRN_T102 Optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013537,DISC,MARLIN BP,CR0013537,Completed,Jumpasri Nattawat,2025-03-17T11:52:39,MBP add auto sampling in PWT structure bode,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013538,DISC,SUMMIT,CR0013538,Completed,Gronggaew Boonjuang,2025-03-17T19:04:20,Enable TTR PCO3.6.5C1 (All Items),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013539,DISC,SUMMIT,CR0013539,Completed,Gronggaew Boonjuang,2025-03-17T20:23:01,POML SMR for Reli qual,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013541,DISC,SUMMIT,CR0013541,Completed,Gronggaew Boonjuang,2025-03-17T21:59:41,TTR: MSMR dual reader test by condition (from single reader),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak bp sata|cr0013542,DISC,LONGSPEAK BP SATA,CR0013542,Completed,Naruporn Srikullabut,2025-03-18T09:54:03,Enable ZFS feature,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013553,DISC,SUMMIT,CR0013553,Completed,Gronggaew Boonjuang,2025-03-20T16:07:22,DOE of T451 LC_DELAY_SDW step size 2->4 (SUMMIT-1545),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013561,DISC,SUMMIT,CR0013561,Rejected at Development,pimchanok chomtaku,2025-03-21T17:24:33,Summit TTR SUMMIT-1708 Prevent Escape case,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013564,DISC,MARLIN,CR0013564,Completed,Worawit Kanjanapruthipong,2025-03-24T12:29:20,T282 TTR : C0 sensitivity scoring single-rate,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013565,DISC,SUMMIT,CR0013565,Completed,Sitthichai Pomthong,2025-03-24T15:17:31,Summit: ATI write optimization in WP version2 version2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013570,DISC,SUMMIT,CR0013570,Completed,Worawit Kanjanapruthipong,2025-03-25T15:08:51,POML SMR model v.2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013573,DISC,SUMMIT,CR0013573,Completed,Gronggaew Boonjuang,2025-03-25T22:09:04,TTR: T451 increase step size from 2 to 4 for LC_DELAY_SDW ( register ID 2164) for test time saving for all T451,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013579,DISC,MARLIN,CR0013579,Completed,Petcharat Boonprasop,2025-03-26T18:24:25,ProZ P90 improvement : Improve TA skip track handling during find min OD track revision 2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013587,DISC,MARLIN BP,CR0013587,Completed,Worawit Kanjanapruthipong,2025-03-28T17:16:16,T282 TTR : C0 sensitivity scoring single-rate,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013591,DISC,SUMMIT,CR0013591,Completed,Gronggaew Boonjuang,2025-03-28T23:38:09,ProZ : P90/Test time reduction improvement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013592,DISC,SUMMIT,CR0013592,Completed,Gronggaew Boonjuang,2025-03-29T00:03:23, Enable T451 TTR optimized registers for T438 uJog for PK1,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013593,DISC,SUMMIT,CR0013593,Completed,Worawit Kanjanapruthipong,2025-03-30T23:28:28,T282 TTR : C0 sensitivity scoring single-rate,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013597,DISC,SUMMIT,CR0013597,Completed,Kriangkrai Kuskul,2025-03-31T11:34:44,Summit : T285 DRCM optimize iteration,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013599,DISC,MARLIN,CR0013599,Completed,Kriangkrai Kuskul,2025-04-01T10:24:17,Marlin : ProZ reduce overhead in TA skip track scan by Binary search,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013601,DISC,MARLIN,CR0013601,Completed,phitpasu pinpirom,2025-04-01T11:07:17,Marlin enable SCOPY sniff test 7.2.03,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013612,DISC,MARLIN BP,CR0013612,Completed,Naruporn Srikullabut,2025-04-02T15:27:16,SkInc eval for TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013619,DISC,SUMMIT,CR0013619,Completed,Sitthichai Pomthong,2025-04-04T17:16:04,Summit TTR: T33 reduce rev from 32 to 16 based on current APS spec,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013621,DISC,MARLIN,CR0013621,Completed,Kriangkrai Kuskul,2025-04-07T12:02:45,Marlin : T285 DRCM optimize iteration,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013628,DISC,SUMMIT,CR0013628,Completed,Irin Siribannasit,2025-04-09T13:19:23,Reduce timeout of T33 at CRT2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013631,DISC,MARLIN,CR0013631,Completed,Petcharat Boonprasop,2025-04-09T15:04:58,Add TP.zip for PCO7.1.11B_DPLC to support CSO TTR.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013633,DISC,MARLIN,CR0013633,Completed,Petcharat Boonprasop,2025-04-10T12:23:40,HSMR SkInc eval for TTR.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013643,DISC,SUMMIT,CR0013643,Completed,Gronggaew Boonjuang,2025-04-18T17:58:16,Summit : XBAR + ProZ evaluation,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013649,DISC,MARLIN,CR0013649,Awaiting Approval,Kriangkrai Kuskul,2025-04-22T12:33:17,Marlin : T461 TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013651,DISC,SUMMIT,CR0013651,Completed,Sureeporn Sukchoosri,2025-04-22T18:04:19,T240 TEST ZONE by Condition #Phase2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013654,DISC,SUMMIT,CR0013654,Completed,Sitthichai Pomthong,2025-04-23T18:01:42,Summit TTR:Optimize T461 Flow,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013663,DISC,SUMMIT,CR0013663,Completed,Manuschanok  Srikhrueadong,2025-04-25T15:28:50,Summit: POML integrate CL3153403 and control enable feature by config type,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013666,DISC,MARLIN,CR0013666,Completed,Petcharat Boonprasop,2025-04-25T17:22:37,ProZ : Fix EC11112 cause P90,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013670,DISC,SUMMIT,CR0013670,Completed,Pantamit  Sombaddee,2025-04-28T10:29:35,Add condition T282 C0 sensitivity scoring,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013671,DISC,SUMMIT,CR0013671,Completed,Punnathon Phatai,2025-04-28T10:45:39,SUMMIT: Write Power Set Handle Flow for Bad OVS,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013674,DISC,MARLIN,CR0013674,Completed,Worawit Kanjanapruthipong,2025-04-29T17:29:49,Bank Write (replace FULL_PACK_WRT @CAL2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|longspeak bp sata|cr0013685,DISC,LONGSPEAK BP SATA,CR0013685,Completed,Naruporn Srikullabut,2025-05-04T22:12:11,Enable ZFS feature (duplicate CR0013542),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013705,DISC,MARLIN BP,CR0013705,Completed,Jumpasri Nattawat,2025-05-08T10:44:09,MBP CSO TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013716,DISC,SUMMIT,CR0013716,Completed,Suphaphit Saepu,2025-05-09T12:59:30,Summit : TTR T299 more state testing,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013729,DISC,SUMMIT,CR0013729,Completed,Warachai Singjungreed,2025-05-15T10:31:17,Remove T240 Zn1 in write screen state.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013732,DISC,SUMMIT,CR0013732,Completed,Daranee Thitiprayoonwongse,2025-05-15T17:02:25,SUMMIT TTR PROZ 1 REV,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013734,DISC,SUMMIT,CR0013734,Completed,Pantamit  Sombaddee,2025-05-16T12:25:28,TTR - 150x to 1 Read/Write Channel Speed up,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013735,DISC,SUMMIT,CR0013735,Completed,Manuschanok  Srikhrueadong,2025-05-16T14:21:01,SUMMIT: TTR Disable States for weld before CERT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013755,DISC,SUMMIT,CR0013755,Completed,Gronggaew Boonjuang,2025-05-23T01:06:54,Skip Track Certify: Potential fix available for the Flash LED,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin bp|cr0013770,DISC,MARLIN BP,CR0013770,Completed,Worawit Kanjanapruthipong,2025-05-28T14:46:17,T282 TTR : C0 sensitivity scoring single-rate plus condition,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013773,DISC,SUMMIT,CR0013773,Completed,Gronggaew Boonjuang,2025-05-29T14:13:04,Summit PROZ w. PRE2 Weld requested changes,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013775,DISC,MARLIN,CR0013775,Rejected at Distribution,Petcharat Boonprasop,2025-05-29T15:06:39,"ProZ TTR op : Optimize TA skip track searching with binary search (LinearSearch, BinarySearch)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|summit|cr0013777,DISC,SUMMIT,CR0013777,Completed,Phanom Nuangchomphoo,2025-05-29T16:14:42,Move OD PAD MQM to prior Format,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013781,DISC,MARLIN,CR0013781,Completed,Kriangkrai Kuskul,2025-05-30T10:52:11,Marlin : ProZ optimize servoflaw searching,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
disc|marlin|cr0013782,DISC,MARLIN,CR0013782,Completed,Kriangkrai Kuskul,2025-05-30T10:58:31,Marlin : Disable vibe detection for overhead time removal,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
